term	#occurance	#ratio
"party" 	11251	0.000125730426055
 "america" 	11223	0.000125417524808
"fox" 	11217	0.00012535047454
"southern" 	11197	0.00012512697365
 "cars" 	11166	0.000124780547269
 "company" 	11163	0.000124747022136
"www.google"	11161	0.000124724672047
 "district" 	11146	0.000124557046379
"mailbox"	11109	0.000124143569731
 "mall"	11104	0.000124087694508
 "international" 	11101	0.000124054169374
 "down" 	11098	0.000124020644241
"pa" 	11086	0.000123886543706
 "angeles"	11073	0.000123741268128
 "houston" 	11058	0.00012357364246
"japanese" 	11051	0.000123495417148
 "play" 	11042	0.000123394841747
 "kits"	11032	0.000123283091302
"male" 	11020	0.000123148990767
"power" 	11008	0.000123014890233
 "drug" 	11001	0.000122936664921
 "az"	10985	0.000122757864209
 "bath" 	10985	0.000122757864209
 "fish" 	10953	0.000122400262783
 "photo"	10944	0.000122299687383
 "programs"	10916	0.000121986786136
"bob" 	10907	0.000121886210735
 "room" 	10894	0.000121740935156
 "bed" 	10882	0.000121606834621
 "problems"	10864	0.00012140568382
 "party"	10859	0.000121349808597
 "number"	10853	0.00012128275833
 "central" 	10849	0.000121238058152
 "boat" 	10845	0.000121193357974
"pics" 	10825	0.000120969857083
"travel" 	10819	0.000120902806816
"royal" 	10818	0.000120891631771
"good" 	10796	0.000120645780792
 "help" 	10778	0.00012044462999
 "dvd" 	10740	0.000120019978298
"fat" 	10720	0.000119796477407
 "styles"	10716	0.000119751777229
"international" 	10711	0.000119695902006
"pogo.com"	10706	0.000119640026783
 "syndrome"	10697	0.000119539451383
"fidelity.com"	10670	0.00011923772518
"msn" 	10667	0.000119204200047
 "employment"	10653	0.000119047749423
"daily" 	10649	0.000119003049245
"holiday" 	10611	0.000118578397553
 "tables"	10601	0.000118466647107
"target"	10591	0.000118354896662
"screen" 	10591	0.000118354896662
 "male" 	10579	0.000118220796128
"wwe" 	10576	0.000118187270994
 "chevy" 	10569	0.000118109045682
"western" 	10540	0.000117784969391
"wells" 	10531	0.00011768439399
 "want" 	10531	0.00011768439399
 "phone"	10522	0.000117583818589
 "door" 	10520	0.0001175614685
 "last" 	10514	0.000117494418233
 "death" 	10498	0.00011731561752
"outdoor" 	10493	0.000117259742298
 "paper"	10492	0.000117248567253
"bill" 	10486	0.000117181516986
 "laws"	10484	0.000117159166897
 "time"	10483	0.000117147991852
"live" 	10480	0.000117114466719
 "dolls"	10477	0.000117080941585
 "naked" 	10474	0.000117047416452
"club" 	10465	0.000116946841051
 "cat" 	10453	0.000116812740516
 "post"	10440	0.000116667464937
 "may" 	10435	0.000116611589715
"credit" 	10434	0.00011660041467
"celebrity" 	10427	0.000116522189358
 "chat" 	10423	0.00011647748918
 "rings"	10410	0.000116332213601
 "design"	10398	0.000116198113067
 "test" 	10394	0.000116153412889
"dallas" 	10370	0.00011588521182
 "great" 	10363	0.000115806986508
"tattoo" 	10358	0.000115751111286
 "shop"	10353	0.000115695236063
 "parts" 	10350	0.000115661710929
 "buy"	10337	0.00011551643535
 "pennsylvania"	10327	0.000115404684905
"mark" 	10313	0.000115248234282
 "trucks"	10305	0.000115158833925
 "covers"	10299	0.000115091783658
"play" 	10293	0.000115024733391
 "look" 	10293	0.000115024733391
"harry" 	10289	0.000114980033213
"horoscopes"	10258	0.000114633606832
 "10" 	10257	0.000114622431788
 "mi"	10254	0.000114588906654
"toyota" 	10252	0.000114566556565
 "pussy" 	10246	0.000114499506298
 "sales" 	10241	0.000114443631075
 "use" 	10239	0.000114421280986
 "western" 	10232	0.000114343055674
 "hills" 	10224	0.000114253655318
"computer" 	10224	0.000114253655318
 "washington"	10201	0.000113996629294
"weight" 	10188	0.000113851353715
 "health"	10184	0.000113806653537
"classic" 	10156	0.00011349375229
 "brown"	10155	0.000113482577245
 "this" 	10151	0.000113437877067
"internet" 	10143	0.000113348476711
"sun" 	10139	0.000113303776533
 "systems"	10139	0.000113303776533
"make" 	10129	0.000113192026087
 "cake" 	10119	0.000113080275642
 "computer" 	10113	0.000113013225375
"maryland" 	10106	0.000112935000063
 "baptist" 	10101	0.00011287912484
"summer" 	10098	0.000112845599707
"photo" 	10067	0.000112499173326
 "table"	10060	0.000112420948014
"jack" 	10044	0.000112242147302
"phone" 	10041	0.000112208622168
 "co" 	10039	0.000112186272079
 "mobile" 	10036	0.000112152746946
"indian" 	10032	0.000112108046767
 "journal"	10022	0.000111996296322
"irish" 	10008	0.000111839845699
"chicken" 	10007	0.000111828670654
 "del" 	9992	0.000111661044986
"nyc" 	9977	0.000111493419318
 "money"	9969	0.000111404018962
"mexican" 	9967	0.000111381668873
 "color" 	9958	0.000111281093472
"art" 	9951	0.00011120286816
 "newspapers"	9943	0.000111113467804
 "science" 	9937	0.000111046417537
"radio" 	9932	0.000110990542314
"do" 	9918	0.00011083409169
"www.ebay.com"	9915	0.000110800566557
 "escorts"	9914	0.000110789391512
"kitchen" 	9910	0.000110744691334
"spring" 	9908	0.000110722341245
 "easter" 	9899	0.000110621765844
 "lotto"	9898	0.0001106105908
 "http"	9895	0.000110577065666
"m"	9890	0.000110521190444
 "channel" 	9887	0.00011048766531
 "east" 	9884	0.000110454140176
 "man"	9875	0.000110353564776
 "fat" 	9851	0.000110085363707
"english" 	9850	0.000110074188662
 "theater"	9845	0.000110018313439
"match.com"	9839	0.000109951263172
"anna" 	9835	0.000109906562994
 "cake"	9832	0.000109873037861
 "find" 	9831	0.000109861862816
 "ice" 	9822	0.000109761287415
"lyrics"	9809	0.000109616011836
 "coast" 	9807	0.000109593661747
 "english" 	9803	0.000109548961569
 "style" 	9801	0.00010952661148
"mature" 	9801	0.00010952661148
 "8" 	9800	0.000109515436435
 "star"	9800	0.000109515436435
"gold" 	9797	0.000109481911302
 "mo"	9794	0.000109448386168
 "money" 	9789	0.000109392510946
"reverse" 	9786	0.000109358985812
 "tattoo"	9772	0.000109202535188
"richard" 	9771	0.000109191360144
 "x" 	9764	0.000109113134832
"plus" 	9761	0.000109079609699
 "without" 	9744	0.000108889633942
"german" 	9736	0.000108800233585
 "guitar" 	9733	0.000108766708452
 "tabs"	9733	0.000108766708452
 "greeting" 	9726	0.00010868848314
 "social" 	9723	0.000108654958006
 "spring" 	9713	0.000108543207561
"orlando" 	9690	0.000108286181537
"nick" 	9687	0.000108252656403
"video" 	9679	0.000108163256047
"time" 	9672	0.000108085030735
 "pa" 	9650	0.000107839179755
 "basketball"	9650	0.000107839179755
 "parks"	9647	0.000107805654622
 "wheels"	9644	0.000107772129488
"cheat" 	9635	0.000107671554087
 "dog"	9631	0.000107626853909
 "companies"	9630	0.000107615678865
 "support" 	9629	0.00010760450382
"saint" 	9618	0.00010748157833
 "tax"	9609	0.000107381002929
"houses" 	9601	0.000107291602573
"santa" 	9598	0.00010725807744
"craigslist" 	9591	0.000107179852128
 "training"	9589	0.000107157502039
 "backgrounds"	9581	0.000107068101682
"baseball" 	9578	0.000107034576549
 "travel"	9577	0.000107023401504
 "soccer" 	9567	0.000106911651059
 "pregnancy"	9550	0.000106721675302
"asian" 	9547	0.000106688150168
 "motors"	9545	0.000106665800079
 "bay"	9543	0.00010664344999
"steve" 	9538	0.000106587574767
 "family"	9529	0.000106486999367
"wood" 	9512	0.00010629702361
 "boys" 	9504	0.000106207623253
 "missouri"	9503	0.000106196448209
 "ringtones"	9488	0.000106028822541
 "restaurants"	9486	0.000106006472452
 "fish"	9486	0.000106006472452
 "income" 	9484	0.000105984122363
"breast" 	9476	0.000105894722006
"school" 	9474	0.000105872371917
 "band"	9472	0.000105850021828
"orange" 	9467	0.000105794146606
 "calculator"	9464	0.000105760621472
"zip" 	9461	0.000105727096338
 "hairstyles"	9445	0.000105548295626
 "ass"	9431	0.000105391845002
"travelocity"	9429	0.000105369494913
"list" 	9424	0.000105313619691
 "fucking" 	9422	0.000105291269602
 "price" 	9422	0.000105291269602
 "machine"	9418	0.000105246569423
 "way" 	9417	0.000105235394379
"business" 	9411	0.000105168344112
"ncaa" 	9407	0.000105123643933
 "ca" 	9404	0.0001050901188
 "motorcycle" 	9402	0.000105067768711
 "human" 	9401	0.000105056593666
 "nursing" 	9396	0.000105000718444
"wild" 	9385	0.000104877792954
"charles" 	9378	0.000104799567642
"alabama" 	9375	0.000104766042508
"oklahoma" 	9373	0.000104743692419
"driving" 	9369	0.000104698992241
 "idol" 	9360	0.00010459841684
 "realty" 	9351	0.00010449784144
"www.hotmail.com"	9348	0.000104464316306
 "ky"	9346	0.000104441966217
 "small" 	9343	0.000104408441083
"garden" 	9340	0.00010437491595
"ocean" 	9337	0.000104341390816
"atlanta" 	9336	0.000104330215772
 "hotels" 	9335	0.000104319040727
 "maine"	9325	0.000104207290282
"philadelphia" 	9314	0.000104084364792
"harley" 	9309	0.000104028489569
 "orlando"	9305	0.000103983789391
 "italy"	9305	0.000103983789391
 "control" 	9302	0.000103950264257
 "aol.com"	9301	0.000103939089213
"mike" 	9297	0.000103894389035
 "plan"	9297	0.000103894389035
"slingo"	9281	0.000103715588322
 "symptoms"	9279	0.000103693238233
 "lottery" 	9273	0.000103626187966
 "smith"	9259	0.000103469737342
"mini" 	9258	0.000103458562298
 "rent"	9252	0.000103391512031
 "message" 	9250	0.000103369161942
 "silver" 	9248	0.000103346811853
 "dc"	9244	0.000103302111674
 "during" 	9241	0.000103268586541
 "business"	9238	0.000103235061407
 "player"	9236	0.000103212711318
 "group" 	9235	0.000103201536274
"kentucky" 	9223	0.000103067435739
 "know" 	9221	0.00010304508565
 "doors"	9219	0.000103022735561
"silver" 	9214	0.000102966860338
 "take" 	9213	0.000102955685294
"local" 	9203	0.000102843934849
"sports" 	9201	0.000102821584759
 "pages" 	9198	0.000102788059626
 "air"	9188	0.00010267630918
 "orlando" 	9177	0.000102553383691
 "union" 	9132	0.000102050506687
 "theme" 	9126	0.000101983456419
 "racing" 	9122	0.000101938756241
"lowes"	9110	0.000101804655707
"information" 	9089	0.000101569979772
 "funeral" 	9088	0.000101558804727
 "lee" 	9086	0.000101536454638
"in" 	9065	0.000101301778703
"body" 	9064	0.000101290603658
 "paper" 	9062	0.000101268253569
 "lesson" 	9060	0.00010124590348
 "jeans"	9054	0.000101178853213
"johnny" 	9050	0.000101134153035
"general" 	9049	0.00010112297799
 "festival"	9042	0.000101044752678
 "machines"	9035	0.000100966527367
 "miami"	9033	0.000100944177278
 "kit"	9032	0.000100933002233
 "weather" 	9028	0.000100888302055
"birthday" 	9023	0.000100832426832
 "vacations"	9015	0.000100743026476
 "guns"	9014	0.000100731851432
 "living" 	9012	0.000100709501342
"natural" 	9009	0.000100675976209
 "trees"	9001	0.000100586575853
 "memorial" 	8995	0.000100519525585
 "download" 	8988	0.000100441300274
 "repair"	8986	0.000100418950185
 "cruise" 	8984	0.000100396600096
 "map" 	8983	0.000100385425051
 "box"	8982	0.000100374250006
 "d" 	8980	0.000100351899917
"central" 	8978	0.000100329549828
 "tools"	8974	0.00010028484965
 "y" 	8967	0.000100206624338
"health" 	8965	0.000100184274249
 "bible" 	8962	0.000100150749116
"porn" 	8959	0.000100117223982
"jet" 	8956	0.000100083698849
"military" 	8956	0.000100083698849
"dodge" 	8950	0.000100016648581
 "chart"	8950	0.000100016648581
"amazon.com"	8944	9.99495983141e-05
 "youth" 	8941	9.99160731805e-05
 "bad" 	8931	9.98043227352e-05
 "forum"	8927	9.97596225571e-05
 "apartments"	8925	9.9737272468e-05
"jim" 	8922	9.97037473344e-05
 "sexy" 	8921	9.96925722899e-05
 "honda" 	8914	9.96143469781e-05
 "grade" 	8912	9.9591996889e-05
 "class" 	8903	9.94914214882e-05
 "bedding"	8901	9.94690713992e-05
 "key" 	8892	9.93684959984e-05
 "much" 	8881	9.92455705085e-05
"bible" 	8877	9.92008703303e-05
 "control"	8869	9.91114699741e-05
"windows" 	8869	9.91114699741e-05
"sea" 	8868	9.91002949295e-05
 "farm" 	8865	9.90667697959e-05
 "so" 	8856	9.89661943951e-05
"department" 	8855	9.89550193506e-05
 "address"	8854	9.89438443061e-05
"recipe" 	8854	9.89438443061e-05
 "work"	8853	9.89326692615e-05
 "eye" 	8853	9.89326692615e-05
 "nc" 	8849	9.88879690834e-05
 "our" 	8839	9.8776218638e-05
 "electric" 	8825	9.86197680146e-05
 "falls" 	8819	9.85527177474e-05
 "having" 	8814	9.84968425247e-05
 "breast" 	8783	9.81504161441e-05
"girl" 	8775	9.80610157879e-05
 "pet" 	8775	9.80610157879e-05
 "design" 	8771	9.80163156097e-05
 "records" 	8770	9.80051405652e-05
"printable" 	8769	9.79939655207e-05
 "pro" 	8758	9.78710400308e-05
 "repair" 	8756	9.78486899417e-05
 "football" 	8747	9.77481145409e-05
 "table" 	8745	9.77257644518e-05
 "sun" 	8737	9.76363640956e-05
 "flag"	8734	9.7602838962e-05
 "room"	8729	9.75469637393e-05
"office" 	8726	9.75134386057e-05
 "did" 	8723	9.74799134721e-05
 "shows"	8718	9.74240382494e-05
 "system" 	8716	9.74016881603e-05
 "building" 	8715	9.73905131158e-05
 "corrections"	8699	9.72117124033e-05
 "casino" 	8687	9.70776118688e-05
 "female" 	8683	9.70329116907e-05
 "golf"	8682	9.70217366462e-05
 "ball" 	8676	9.6954686379e-05
"cat" 	8674	9.69323362899e-05
 "west"	8669	9.68764610672e-05
 "woman" 	8667	9.68541109782e-05
"truck" 	8662	9.67982357555e-05
 "civil" 	8657	9.67423605328e-05
 "fantasy" 	8641	9.65635598203e-05
"large" 	8636	9.65076845976e-05
 "xxx"	8630	9.64406343304e-05
"cell" 	8628	9.64182842413e-05
 "her" 	8624	9.63735840632e-05
"game" 	8623	9.63624090187e-05
 "van" 	8619	9.63177088405e-05
 "santa" 	8617	9.62953587514e-05
 "hall" 	8612	9.62394835288e-05
 "indian" 	8609	9.62059583952e-05
 "dress"	8607	9.61836083061e-05
 "james" 	8605	9.6161258217e-05
"mobile" 	8587	9.59601074154e-05
 "housing" 	8584	9.59265822818e-05
 "management" 	8576	9.58371819255e-05
"continental" 	8572	9.57924817474e-05
"preteen" 	8558	9.56360311239e-05
"rental" 	8546	9.55019305895e-05
 "model"	8533	9.53566550106e-05
"life" 	8532	9.5345479966e-05
 "louisiana"	8523	9.52449045652e-05
 "smith" 	8512	9.51219790754e-05
 "speed" 	8508	9.50772788972e-05
"nike" 	8501	9.49990535855e-05
"east" 	8492	9.48984781847e-05
 "town" 	8491	9.48873031401e-05
 "camp" 	8482	9.47867277393e-05
"golden" 	8481	9.47755526948e-05
 "cakes"	8480	9.47643776503e-05
 "orange" 	8469	9.46414521604e-05
 "camp"	8454	9.44738264924e-05
 "need" 	8451	9.44403013588e-05
 "cheat" 	8450	9.44291263142e-05
"plastic" 	8434	9.42503256017e-05
 "internet" 	8432	9.42279755126e-05
 "photos" 	8428	9.41832753345e-05
 "finder"	8426	9.41609252454e-05
"rv" 	8413	9.40156496665e-05
"tennessee" 	8397	9.38368489539e-05
 "apartments" 	8388	9.37362735531e-05
 "oklahoma"	8371	9.3546297796e-05
"poems" 	8369	9.3523947707e-05
 "massachusetts"	8364	9.34680724843e-05
"easy" 	8357	9.33898471725e-05
"https" 	8356	9.3378672128e-05
 "box" 	8355	9.33674970835e-05
 "baby"	8349	9.33004468163e-05
 "el" 	8347	9.32780967272e-05
 "under" 	8347	9.32780967272e-05
 "watches"	8318	9.29540204357e-05
 "dept" 	8318	9.29540204357e-05
 "it"	8294	9.26858193669e-05
 "antonio" 	8290	9.26411191888e-05
 "we" 	8288	9.26187690997e-05
 "tires"	8280	9.25293687434e-05
 "canada"	8270	9.24176182981e-05
"qvc"	8270	9.24176182981e-05
 "resorts"	8243	9.21158920956e-05
 "museum"	8238	9.2060016873e-05
 "plants"	8237	9.20488418284e-05
 "animals"	8231	9.19817915612e-05
"mens" 	8230	9.19706165167e-05
"job" 	8226	9.19259163386e-05
 "pic"	8209	9.17359405815e-05
"horoscope"	8206	9.17024154479e-05
 "press"	8204	9.16800653588e-05
"sears"	8201	9.16465402252e-05
 "elementary" 	8199	9.16241901361e-05
 "security"	8198	9.16130150916e-05
 "atlanta"	8193	9.15571398689e-05
 "form"	8185	9.14677395127e-05
"land" 	8145	9.10207377313e-05
 "engine" 	8144	9.10095626868e-05
"goggle"	8141	9.09760375532e-05
 "force" 	8137	9.0931337375e-05
"usa" 	8136	9.09201623305e-05
"short" 	8131	9.08642871078e-05
 "blue"	8128	9.08307619742e-05
 "wisconsin"	8122	9.0763711707e-05
 "place" 	8120	9.07413616179e-05
"rock" 	8117	9.07078364843e-05
 "prom" 	8115	9.06854863953e-05
 "fl" 	8113	9.06631363062e-05
 "fan" 	8109	9.06184361281e-05
 "chicken" 	8106	9.05849109945e-05
"pennsylvania" 	8102	9.05402108163e-05
 "support"	8099	9.05066856827e-05
 "nj" 	8093	9.04396354155e-05
 "puerto" 	8087	9.03725851483e-05
 "shop" 	8085	9.03502350592e-05
 "deal"	8084	9.03390600147e-05
 "skin" 	8080	9.02943598366e-05
 "houses"	8074	9.02273095694e-05
 "philadelphia"	8073	9.02161345248e-05
 "license" 	8071	9.01937844358e-05
"pool" 	8067	9.01490842576e-05
"games"	8063	9.01043840795e-05
 "word" 	8055	9.00149837232e-05
 "lights"	8054	9.00038086787e-05
 "low" 	8053	8.99926336341e-05
 "band" 	8053	8.99926336341e-05
 "rooms"	8042	8.98697081443e-05
"public" 	8040	8.98473580552e-05
 "racing"	8039	8.98361830107e-05
 "league"	8018	8.96015070754e-05
"lil" 	8014	8.95568068973e-05
 "tits"	8003	8.94338814074e-05
 "tips"	7999	8.93891812293e-05
 "iowa"	7999	8.93891812293e-05
 "icons"	7994	8.93333060066e-05
"bad" 	7992	8.93109559176e-05
"get" 	7988	8.92662557394e-05
"symptoms" 	7980	8.91768553831e-05
 "am" 	7979	8.91656803386e-05
 "many" 	7978	8.91545052941e-05
 "6" 	7975	8.91209801605e-05
 "woman"	7974	8.91098051159e-05
"boat" 	7970	8.90651049378e-05
"greek" 	7970	8.90651049378e-05
 "lines"	7967	8.90315798042e-05
"pogo" 	7963	8.89868796261e-05
 "most" 	7961	8.8964529537e-05
 "metal" 	7959	8.89421794479e-05
"nursing" 	7955	8.88974792698e-05
 "sets"	7934	8.86628033346e-05
"womens" 	7932	8.86404532455e-05
 "diego"	7927	8.85845780228e-05
 "cd" 	7926	8.85734029783e-05
 "supply"	7917	8.84728275775e-05
"peter" 	7916	8.8461652533e-05
 "signs"	7913	8.84281273994e-05
 "hawaii"	7910	8.83946022657e-05
 "biography"	7907	8.83610771321e-05
 "digital" 	7907	8.83610771321e-05
 "floor" 	7906	8.83499020876e-05
 "personals"	7902	8.83052019095e-05
 "boards"	7896	8.82381516423e-05
"men" 	7889	8.81599263305e-05
"rent" 	7887	8.81375762415e-05
 "printable" 	7878	8.80370008407e-05
"sample" 	7868	8.79252503953e-05
"irs"	7865	8.78917252617e-05
"personal" 	7861	8.78470250836e-05
"blood" 	7848	8.77017495046e-05
"apartments" 	7848	8.77017495046e-05
 "1"	7840	8.76123491484e-05
 "paul" 	7835	8.75564739257e-05
"catholic" 	7833	8.75341238366e-05
 "football"	7825	8.74447234803e-05
 "foods"	7816	8.73441480795e-05
 "gift" 	7805	8.72212225897e-05
 "jackson" 	7804	8.72100475451e-05
"2007" 	7802	8.71876974561e-05
 "george" 	7800	8.7165347367e-05
 "michigan" 	7792	8.70759470107e-05
"ice" 	7788	8.70312468326e-05
 "southern" 	7774	8.68747962091e-05
 "dealers"	7766	8.67853958528e-05
 "rates"	7763	8.67518707192e-05
"science" 	7757	8.6684820452e-05
 "pain" 	7755	8.66624703629e-05
 "puppies"	7741	8.65060197395e-05
